County,District Name,BP: 6142.5 Environmental Education,BP 6142.5 Link to Policy,Path to PDF,PDF Text
San Bernardino,Redlands Unified,1.0,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030396&revid=gqGfr4BCa3NCkKc6heGTjg==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=ruE8yj8gaZHBkLjNHWmKZw==&PG=6&IRP=0&isPndg=false,Redlands_Unified_BP6142.pdf,policy 61425  environmental education status  adopted original adopted date  06271995  last reviewed date  06271995 governing board recognizes schools play crucial role educating students environmental issues preparing stewards natural resources  quality life future generations depend upon students  willingness ability solve today s environmental problems prevent new ones developing  board desires offer environmental education fosters attitudes personal responsibility toward environment provides students concepts  knowledge skills needed contribute meaningfully decisions involving environment resources  grade levels  environmental facts taught relate  students understand basic ecological principles appreciate interrelated nature living processes  effect human activities ecological relationships  interdependence humanity nature  board encourages school classroom activities encourage students recycle  conserve water energy  use biodegradable materials possible  dispose wastes environmentally sound way  board encourages staff provide students opportunities increase understanding science interdependence living things study endangered species local habitats participation projects related study  board policy manual redlands unified school district
San Bernardino,Rialto Unified,1.0,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030372&revid=mplusxiMA4plusp1Vrz9slshN8DCy4w==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=ruE8yj8gaZHBkLjNHWmKZw==&PG=6&IRP=0&isPndg=false,Rialto_Unified_BP6142.pdf,policy 61425  environmental education status  adopted original adopted date  09221999  last revised date  01282009 board education recognizes schools play crucial role educating students importance environment preparing stewards natural resources  board believes students value environment  respect life forms  understand basic ecological principles support planet  live ecologically responsible lifestyle    superintendent designee shall ensure site level environmental education programs align state academic standards curriculum frameworks  superintendent designee shall determine programs integrated district s science curriculum subjects courses concepts may explicitly systematically taught      goal environmental education shall provide students understanding interactions interdependence human societies natural systems  people s dependence influence natural systems  ways natural systems change people benefit influence change  fact boundaries prevent matter flowing systems  fact decisions affecting resources natural systems complex involve many factors        board also desires offer environmental education fosters attitudes personal responsibility toward environment provides students concepts  knowledge skills needed contribute meaningfully decisions involving environment resources  grade levels  environmental facts taught relate  students understand basic ecological principles appreciate interrelated nature living processes  effect human activities ecological relationships  interdependence humanity nature  board encourages school classroom activities encourage students recycle  conserve water energy  use biodegradable materials possible  dispose wastes environmentally sound way  board encourages staff provide students opportunities increase understanding science interdependence living things study endangered species local habitats participation projects related study  board policy manual rialto unified school district
San Bernardino,San Bernardino City Unified,1.0,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030409&revid=4nNs9tslshyZawoAOIVSLbb2A==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=ruE8yj8gaZHBkLjNHWmKZw==&PG=6&IRP=0&isPndg=false,San_Bernardino_City_Unified_BP6142.pdf,policy 61425  environmental education status  adopted original adopted date  10162007  last reviewed date  10162007 board education recognizes schools play crucial role educating students importance environment preparing stewards natural resources  board believes students value environment  respect life forms  understand basic ecological principles support planet  live ecologically responsible lifestyle  superintendent designee shall develop environmental education program aligned state academic standards curriculum frameworks  superintendent designee shall determine district s environmental education program integrated district s science curriculum subjects courses concepts may explicitly systematically taught  goal district s environmental education program shall provide students understanding interactions interdependence human societies natural systems  people s dependence influence natural systems  ways natural systems change people benefit influence change  fact boundaries prevent matter flowing systems  fact decisions affecting resources natural systems complex involve many factors  district s program shall emphasize coordination instructional resources active student participation onsite resource conservation management programs promotion service learning partnerships  board policy manual san bernardino city unified school district
San Bernardino,Baker Valley Unified,1.0,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030703&revid=UFkWJ6BMHjP07ix8Z2eeqQ==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=ruE8yj8gaZHBkLjNHWmKZw==&PG=6&IRP=0&isPndg=false,Baker_Valley_Unified_BP6142.pdf,policy 61425  environmental education status  adopted original adopted date  10261992  last revised date  02092023  last reviewed date  02092023 governing board recognizes schools play crucial role educating students relationship humans natural world preparing skills  knowledge  principles needed solve environmental problems  board believes students understand ecological systems impact human action systems  including  limited  climate change  district s environmental education program shall promote environmental literacy shall prepare students stewards natural resources live environmentally sustainable lifestyle  district s local control accountability plan may include local goals priorities environmental literacy  district s environmental education program may taught across district curriculum science  historysocial science  english language arts  health   extent practicable  mathematics  instruction shall aligned stateadopted standards curriculum frameworks may include  limited  interactions interdependence human societies natural systems  people s dependence influence natural systems  ways natural systems change people benefit influence change  fact boundaries prevent matter flowing systems  fact decisions affecting resources natural systems complex involve many factors  district s program may also provide active student participation onsite resource conservation management programs promotion service learning partnerships  superintendent designee may collaborate local educational agencies andor communitybased organizations enhance curriculum learning experiences provided students  superintendent designee shall ensure environmentbased learning experiences made available equitable basis environmental literacy curriculum reflects linguistic  ethnic  socioeconomic diversity california  appropriate  superintendent designee shall provide professional development teachers development effective implementation curriculum activities inside outside classroom promote environmental literacy  board policy manual baker valley unified school district
San Bernardino,Silver Valley Unified,1.0,https://svusdpublic.ic-board.com/Reference_Library/ESB_Policies_and_Regulations/Policies//6142.5_Environmental%20Education.doc,Silver_Valley_Unified_BP6142.pdf,instruction bp 61425 environmental education governing board recognizes schools play crucial role educating students environmental issues preparing stewards natural resources  quality life future generations depend upon students  willingness ability solve today s environmental problems prevent new ones developing  board desires offer environmental education fosters attitudes personal responsibility toward environment provides students concepts  knowledge skills needed contribute meaningfully decisions involving environment resources  grade levels  environmental facts taught relate  students understand basic ecological principles appreciate interrelated nature living processes  effect human activities ecological relationships  interdependence humanity nature  board encourages school classroom activities encourage students recycle  conserve water energy  use biodegradable materials possible  dispose wastes environmentally sound way  board encourages staff provide students opportunities increase understanding science interdependence living things study endangered species local habitats participation projects related study  students may offered opportunity participate outdoor education programs
San Bernardino,Lucerne Valley Unified,1.0,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030315&revid=qDGnbbplusLeOMbzkRGqoJixA==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=ruE8yj8gaZHBkLjNHWmKZw==&PG=6&IRP=0&isPndg=false,Lucerne_Valley_Unified_BP6142.pdf,policy 61425  environmental education status  adopted original adopted date  09122012  last revised date  09092021 governing board recognizes schools play crucial role educating students relationship humans natural world preparing skills  knowledge  principles needed solve environmental problems  board believes students understand ecological systems impact human action systems  including  limited  climate change  district s environmental education program shall promote environmental literacy shall prepare students stewards natural resources live environmentally sustainable lifestyle  district s local control accountability plan may include local goals priorities environmental literacy  district s environmental education program may taught across district curriculum science  historysocial science  english language arts  health   extent practicable  mathematics  instruction shall aligned stateadopted standards curriculum frameworks may include  limited  interactions interdependence human societies natural systems  people s dependence influence natural systems  ways natural systems change people benefit influence change  fact boundaries prevent matter flowing systems  fact decisions affecting resources natural systems complex involve many factors  district s program may also provide active student participation onsite resource conservation management programs promotion service learning partnerships  superintendent designee may collaborate local educational agencies andor communitybased organizations enhance curriculum learning experiences provided students  superintendent designee shall ensure environmentbased learning experiences made available equitable basis environmental literacy curriculum reflects linguistic  ethnic  socioeconomic diversity california  appropriate  superintendent designee shall provide professional development teachers development effective implementation curriculum activities inside outside classroom promote environmental literacy  board policy manual lucerne valley unified school district
San Diego,Alpine Union Elementary,1.0,https://core-docs.s3.amazonaws.com/documents/asset/uploaded_file/1234565/6142.5_BP_-_Environmental_Education__1_.pdf,Alpine_Union_BP6142.pdf,instruction bp 61425 environmental education governing board recognizes schools play crucial role educating students environmental issues preparing stewards natural resources  quality life future generations depend upon students ’ willingness ability solve today ’ environmental problems prevent new ones developing  board desires offer environmental education fosters attitudes personal responsibility toward environment provides students knowledge skills needed make decisions involving ecological principles appreciate interrelated nature living processes  effect human activities ecological relationships  interdependence humanity nature  school classroom activities encourage students recycle  conserve water energy  use biodegradable materials possible  dispose wastes environmentally sound way  students may increase understanding science interdependence living things study endangered species local habitats participation projects related study
San Diego,Borrego Springs Unified,1.0,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030710&revid=Cto49G5jDrnlVuYzApxMuA==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=ruE8yj8gaZHBkLjNHWmKZw==&PG=6&IRP=0&isPndg=false,Borrego_Springs_Unified_BP6142.pdf,policy 61425  environmental education status  adopted original adopted date  10152014  last reviewed date  10152014 board trustees recognizes schools play crucial role educating students importance environment preparing stewards natural resources  board believes students value environment  respect life forms  understand basic ecological principles support planet  live ecologically responsible lifestyle  superintendent designee shall develop environmental education program aligned state academic standards curriculum frameworks  superintendent designee shall determine district s environmental education program integrated district s science curriculum subjects courses concepts may explicitly systematically taught  goal district s environmental education program shall provide students understanding interactions interdependence human societies natural systems  people s dependence influence natural systems  ways natural systems change people benefit influence change  fact boundaries prevent matter flowing systems  fact decisions affecting resources natural systems complex involve many factors  district s program shall emphasize coordination instructional resources active student participation onsite resource conservation management programs promotion service learning partnerships  board policy manual borrego springs unified school district
San Diego,Cardiff Elementary,1.0,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030570&revid=9fEbdi2SPmDzBKXqhN6IhQ==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=ruE8yj8gaZHBkLjNHWmKZw==&PG=6&IRP=0&isPndg=false,Cardiff_Elementary_BP6142.pdf,policy 61425  environmental education status  adopted original adopted date  02112008  last revised date  08052021  last reviewed date  08052021 governing board recognizes schools play crucial role educating students relationship humans natural world preparing skills  knowledge  principles needed solve environmental problems  board believes students understand ecological systems impact human action systems  including  limited  climate change  district s environmental education program shall promote environmental literacy shall prepare students stewards natural resources live environmentally sustainable lifestyle  district s local control accountability plan may include local goals priorities environmental literacy  district s environmental education program may taught across district curriculum science  historysocial science  english language arts  health   extent practicable  mathematics  instruction shall aligned stateadopted standards curriculum frameworks may include  limited  interactions interdependence human societies natural systems  people s dependence influence natural systems  ways natural systems change people benefit influence change  fact boundaries prevent matter flowing systems  fact decisions affecting resources natural systems complex involve many factors  district s program may also provide active student participation onsite resource conservation management programs promotion service learning partnerships  superintendent designee may collaborate local educational agencies andor communitybased organizations enhance curriculum learning experiences provided students  superintendent designee shall ensure environmentbased learning experiences made available equitable basis environmental literacy curriculum reflects linguistic  ethnic  socioeconomic diversity california  appropriate  superintendent designee shall provide professional development teachers development effective implementation curriculum activities inside outside classroom promote environmental literacy  board policy manual cardiff elementary school district
San Diego,Coronado Unified,1.0,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030606&revid=lslshW0ie3QaslshTGwslshI1clo7uw==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=ruE8yj8gaZHBkLjNHWmKZw==&PG=6&IRP=0&isPndg=false,Coronado_Unified_BP6142.pdf,policy 61425  environmental education status  adopted original adopted date  08192010  last revised date  09092021  last reviewed date  09092021 governing board recognizes schools play crucial role educating students relationship humans natural world preparing skills  knowledge  principles needed solve environmental problems  board believes students understand ecological systems impact human action systems  including  limited  climate change  district s environmental education program shall promote environmental literacy shall prepare students stewards natural resources live environmentally sustainable lifestyle  district s local control accountability plan may include local goals priorities environmental literacy  district s environmental education program may taught across district curriculum science  historysocial science  english language arts  health   extent practicable  mathematics  instruction shall aligned stateadopted standards curriculum frameworks may include  limited  interactions interdependence human societies natural systems  people s dependence influence natural systems  ways natural systems change people benefit influence change  fact boundaries prevent matter flowing systems  fact decisions affecting resources natural systems complex involve many factors  district s program may also provide active student participation onsite resource conservation management programs promotion service learning partnerships  superintendent designee may collaborate local educational agencies andor communitybased organizations enhance curriculum learning experiences provided students  superintendent designee shall ensure environmentbased learning experiences made available equitable basis environmental literacy curriculum reflects linguistic  ethnic  socioeconomic diversity california  appropriate  superintendent designee shall provide professional development teachers development effective implementation curriculum activities inside outside classroom promote environmental literacy  board policy manual coronado unified school district
San Diego,Dehesa Elementary,1.0,https://drive.google.com/file/d/1J898YEQvEJ8p9e-OLkHLi3AhkHWSFRD0/view,Dehesa_Elementary_BP6142.pdf,board policy environmental education bp 61425 instruction governing board recognizes schools play crucial role educating students importance environment preparing stewards natural resources  board believes students value environment  respect life forms  understand basic ecological principles support planet  live ecologically responsible lifestyle    superintendent designee shall develop environmental education program aligned state academic standards curriculum frameworks  superintendent designee shall determine district s environmental education program integrated district s science curriculum subjects courses concepts may explicitly systematically taught      goal district s environmental education program shall provide students understanding interactions interdependence human societies natural systems  people s dependence influence natural systems  ways natural systems change people benefit influence change  fact boundaries prevent matter flowing systems  fact decisions affecting resources natural systems complex involve many factors  district s program shall emphasize coordination instructional resources active student participation onsite resource conservation management programs promotion service learning partnerships
San Diego,Encinitas Union Elementary,1.0,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030724&revid=knjII4rIKWqXZqmM6v5REg==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=ruE8yj8gaZHBkLjNHWmKZw==&PG=6&IRP=0&isPndg=false,Encinitas_Union_BP6142.pdf,policy 61425  environmental education status  adopted original adopted date  09212010  last revised date  11162021  last reviewed date  11162021 board trustees recognizes schools play crucial role educating students relationship humans natural world preparing skills  knowledge  principles needed solve environmental problems  board believes students understand ecological systems impact human action systems  including  limited  climate change  district s environmental education program shall promote environmental literacy shall prepare students stewards natural resources live environmentally sustainable lifestyle  district s local control accountability plan may include local goals priorities environmental literacy  district s environmental education program may taught across district curriculum science  history social science  english language arts  health   extent practicable mathematics  instruction shall aligned stateadopted standards curriculum frameworks may include  limited  interactions interdependence human societies natural systems  people s dependence influence natural systems  ways natural systems change people benefit influence change  fact boundaries prevent matter flowing systems  fact decisions affecting resources natural systems complex involve many factors  district s program may also provide active student participation onsite resource conservation management programs promotion service learning partnerships  superintendent designee may collaborate local educational agencies andor communitybased organizations enhance curriculum learning experiences provided students  superintendent designee shall ensure environmentbased learning experiences made available equitable basis environmental literacy curriculum reflects linguistic  ethnic  socioeconomic diversity california  appropriate  superintendent designee shall provide professional development teachers development effective implementation curriculum activities inside outside classroom promote environmental literacy  board policy manual encinitas union school district
San Diego,Escondido Union High,1.0,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030726&revid=fwrpcCx0ACD05Bplusxkke6Jw==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=ruE8yj8gaZHBkLjNHWmKZw==&PG=6&IRP=0&isPndg=false,Escondido_Union_High_BP6142.pdf,policy 61425  environmental education status  adopted original adopted date  03151994  last reviewed date  03151994 governing board recognizes schools play crucial role educating students environmental issues preparing stewards natural resources  quality life future generations depend upon students  willingness ability solve today s environmental problems prevent new ones developing  board desires offer environmental education fosters attitudes personal responsibility toward environment provides students concepts  knowledge skills needed contribute meaningfully decisions involving environment resources  grade levels  environmental facts taught relate  students understand basic ecological principles appreciate interrelated nature living processes  effect human activities ecological relationships  interdependence humanity nature  board encourages school classroom activities encourage students recycle  conserve water energy  use biodegradable materials possible  dispose wastes environmentally sound way  board encourages staff provide students opportunities increase understanding science interdependence living things study endangered species local habitats participation projects related study  board policy manual escondido union high school district
San Diego,Fallbrook Union High,1.0,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030733&revid=D6y0XNgplusDUItlOQkMrmC8Q==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=ruE8yj8gaZHBkLjNHWmKZw==&PG=6&IRP=0&isPndg=false,Fallbrook_Union_High_BP6142.pdf,policy 61425  environmental education status  adopted original adopted date  02222010  last reviewed date  02222010 board trustees recognizes schools play crucial role educating students importance environment preparing stewards natural resources  board believes students value environment  respect life forms  understand basic ecological principles support planet  live ecologically responsible lifestyle  board policy manual fallbrook union high school district
San Diego,Grossmont Union High,1.0,https://go.boarddocs.com/ca/guhsd/Board.nsf/vpublic?open#,Grossmont_Union_High_BP6142.pdf,book board policy manual section 6000 instruction title environmental education code 61425 bp status active adopted june 24  1993 last revised december 13  2007 board policy environmental education bp 61425 instruction governing board recognizes schools play crucial role educating students environmental issues preparing stewards natural resources  board believes students value environment  respect life forms  understand basic ecological principles support planet  live ecologically responsible lifestyle  superintendent designee shall develop environmental education program aligned state academic standards curriculum frameworks  grade levels  environmental facts taught relate  students understand basic ecological principles appreciate interrelated nature living processes  effect human activities ecological relationships  interdependence humanity nature    goal district s environmental education program shall provide students understanding interactions interdependence human societies natural systems  people s dependence influence natural systems  ways natural systems change people benefit influence change  fact boundaries prevent matter flowing systems  fact decisions affecting resources natural systems complex involve many factors  board supports school classroom activities encourage students recycle  conserve water energy  use biodegradable materials possible  dispose wastes environmentally sound way      district s program shall emphasize coordination instructional resources active student participation onsite resource conservation management programs promotion service learning partnerships
San Diego,Jamul-Dulzura Union Elementary,1.0,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030669&revid=LRyhcdxl26VLSIXlthwyuA==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=ruE8yj8gaZHBkLjNHWmKZw==&PG=6&IRP=0&isPndg=false,Jamul_Dulzura_Union_BP6142.pdf,policy 61425  environmental education status  adopted original adopted date  11152011  last revised date  08082023  last reviewed date  08082023 governing board recognizes schools play crucial role educating students relationship humans natural world preparing skills  knowledge  principles needed solve environmental problems  board believes students understand ecological systems impact human action systems  including  limited  climate change  district s environmental education program shall promote environmental literacy shall prepare students stewards natural resources live environmentally sustainable lifestyle  district s local control accountability plan may include local goals priorities environmental literacy  district s environmental education program may taught across district curriculum science  historysocial science  english language arts  health   extent practicable  mathematics  instruction shall aligned stateadopted standards curriculum frameworks may include  limited  interactions interdependence human societies natural systems  people s dependence influence natural systems  ways natural systems change people benefit influence change  fact boundaries prevent matter flowing systems  fact decisions affecting resources natural systems complex involve many factors  district s program may also provide active student participation onsite resource conservation management programs promotion service learning partnerships  superintendent designee may collaborate local educational agencies andor communitybased organizations enhance curriculum learning experiences provided students  superintendent designee shall ensure environmentbased learning experiences made available equitable basis environmental literacy curriculum reflects linguistic  ethnic  socioeconomic diversity california  appropriate  superintendent designee shall provide professional development teachers development effective implementation curriculum activities inside outside classroom promote environmental literacy  board policy manual jamuldulzura union school district
San Diego,Lakeside Union Elementary,1.0,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030717&revid=32N3IMdMZNjvqbWWrqaZeg==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=ruE8yj8gaZHBkLjNHWmKZw==&PG=6&IRP=0&isPndg=false,Lakeside_Union_SD_BP6142.pdf,policy 61425  environmental education status  adopted original adopted date  09172012  last reviewed date  09172012 governing board recognizes schools play crucial role educating students importance environment preparing stewards natural resources  board believes students value environment  respect life forms  understand basic ecological principles support planet  live ecologically responsible lifestyle  superintendent designee shall develop environmental education program aligned state academic standards curriculum frameworks  superintendent designee shall determine district s environmental education program integrated district s science curriculum subjects courses concepts may explicitly systematically taught  goal district s environmental education program shall provide students understanding interactions interdependence human societies natural systems  people s dependence influence natural systems  ways natural systems change people benefit influence change  fact boundaries prevent matter flowing systems  fact decisions affecting resources natural systems complex involve many factors  district s program shall emphasize coordination instructional resources active student participation onsite resource conservation management programs promotion service learning partnerships  board encourages staff provide students opportunities increase understanding science interdependence living things study endangered species local habitats participation projects related study  board policy manual lakeside union school district
San Diego,La Mesa-Spring Valley,1.0,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030701&revid=JPZb72plusE29lz9fPCxxS27g==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=ruE8yj8gaZHBkLjNHWmKZw==&PG=6&IRP=0&isPndg=false,La_Mesa_Spring_Valley_BP6142.pdf,policy 61425  environmental education status  adopted original adopted date  11052008  last revised date  08032021 governing board recognizes schools play crucial role educating students relationship humans natural world preparing skills  knowledge  principles needed solve environmental problems  board believes students understand ecological systems impact human action systems  including  limited  climate change  district s environmental education program shall promote environmental literacy shall prepare students stewards natural resources live environmentally sustainable lifestyle  district s environmental education program may taught across district curriculum science  historysocial science  english language arts  health   extent practicable  mathematics  instruction shall aligned stateadopted standards curriculum frameworks may include  limited  interactions interdependence human societies natural systems  people s dependence influence natural systems  ways natural systems change people benefit influence change  fact boundaries prevent matter flowing systems  fact decisions affecting resources natural systems complex involve many factors  district s program may also provide active student participation onsite resource conservation management programs promotion service learning partnerships  superintendent designee may collaborate local educational agencies andor communitybased organizations enhance curriculum learning experiences provided students  superintendent designee shall ensure environmentbased learning experiences made available equitable basis environmental literacy curriculum reflects linguistic  ethnic  socioeconomic diversity california  appropriate  superintendent designee shall provide professional development teachers development effective implementation curriculum activities inside outside classroom promote environmental literacy  board policy manual la mesaspring valley school district
San Diego,Poway Unified,1.0,https://4.files.edl.io/a06d/02/12/24/222316-aa91b000-210c-4e82-9cd5-57b458746236.pdf,Poway_Unified_BP6142.pdf,instruction bp 61425   environmental education governing board recognizes schools play crucial role educating students relationship humans natural world preparing skills  knowledge  principles needed solve environmental problems  board believes students understand ecological systems impact human action systems  including  limited  climate change  environmental education shall promote environmental literacy shall prepare students stewards natural resources live environmentally sustainable lifestyle  district s environmental education program may taught across district curriculum science  historysocial science  english language arts  health   extent practicable  mathematics  instruction shall aligned stateadopted standards curriculum frameworks may include  limited  interactions interdependence human societies natural systems  people s dependence influence natural systems  ways natural systems change people benefit influence change  fact boundaries prevent matter flowing systems  fact decisions affecting resources natural systems complex involve many factors  environmental literacy may also provide active student participation onsite resource conservation management programs promotion service learning partnerships  superintendent designee may collaborate local educational agencies andor communitybased organizations enhance curriculum learning experiences provided students  superintendent designee shall ensure environmentbased learning experiences made available equitable basis environmental literacy curriculum reflects linguistic  ethnic  socioeconomic diversity california  policy reference disclaimer  references intended part policy  indicate basis authority board enact policy  instead  provided additional resources interested subject matter policy
San Diego,Ramona City Unified,1.0,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030359&revid=eOplusLHlrTcLBoY0GvXCLhAw==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=ruE8yj8gaZHBkLjNHWmKZw==&PG=6&IRP=0&isPndg=false,Ramona_Unified_BP6142.pdf,policy 61425  environmental education status  adopted original adopted date  10122004  last reviewed date  10122004 governing board recognizes schools play crucial role educating students environmental issues preparing stewards natural resources  quality life future generations depend upon students  willingness ability solve today s environmental problems prevent new ones developing  board desires offer environmental education fosters attitudes personal responsibility toward environment provides students concepts  knowledge skills needed contribute meaningfully decisions involving environment resources  grade levels  environmental facts taught relate balanced approach values humanity respecting environment  students understand basic ecological principles appreciate interrelated nature living processes  effect human activities ecological relationships  interdependence humanity nature  board encourages school classroom activities encourage students recycle  conserve water energy  use biodegradable materials possible  dispose wastes environmentally sound way  board encourages staff provide students opportunities increase understanding science interdependence living things study endangered species local habitats participation projects related study  board policy manual ramona unified school district
San Diego,San Pasqual Union Elementary,1.0,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030425&revid=VsaplusDTfT31EWVhceh0mt5A==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=ruE8yj8gaZHBkLjNHWmKZw==&PG=6&IRP=0&isPndg=false,San_Pasqual_Union_BP6142.pdf,policy 61425  environmental education status  adopted original adopted date  11092021  last reviewed date  11092021 governing board recognizes schools play crucial role educating students relationship humans natural world preparing skills  knowledge  principles needed solve environmental problems  district s environmental education program shall promote environmental literacy shall prepare students stewards natural resources live environmentally sustainable lifestyle  district s local control accountability plan may include local goals priorities environmental literacy  district s environmental education program may taught across district curriculum science  historysocial science  english language arts  health   extent practicable  mathematics  instruction shall aligned stateadopted standards curriculum frameworks may include  limited  interactions interdependence human societies natural systems  people s dependence influence natural systems  ways natural systems change people benefit influence change  fact boundaries prevent matter flowing systems  fact decisions affecting resources natural systems complex involve many factors  district s program may also provide active student participation onsite resource conservation management programs promotion service learning partnerships  superintendent designee may collaborate local educational agencies andor communitybased organizations enhance curriculum learning experiences provided students  superintendent designee shall ensure environmentbased learning experiences made available equitable basis environmental literacy curriculum reflects linguistic  ethnic  socioeconomic diversity district  appropriate  superintendent designee shall provide professional development teachers development effective implementation curriculum activities inside outside classroom promote environmental literacy  board policy manual san pasqual union school district
San Diego,Santee,1.0,https://cdnsm5-ss16.sharpschool.com/UserFiles/Servers/Server_27050313/File/School%20Board/School%20Board%20Policies/6000%20Instruction/BP%206142.5%20-%20Environmental%20Education%20-%20Final.pdf,Santee_BP6142.pdf,instruction bp 61425 environmental education governing board recognizes schools play crucial role educating students relationship humans natural world preparing skills  knowledge  principles needed solve environmental problems  board believes students understand ecological systems impact human action systems  including  limited  climate change  district s environmental education program shall promote environmental literacy shall prepare students stewards natural resources live environmentally sustainable lifestyle  district s local control accountability plan may include local goals priorities environmental literacy  district s environmental education program may taught across district curriculum science  historysocial science  english language arts  health   extent practicable  mathematics  instruction shall aligned stateadopted standards curriculum frameworks may include  limited  interactions interdependence human societies natural systems  people s dependence influence natural systems  ways natural systems change people benefit influence change  fact boundaries prevent matter flowing systems  fact decisions affecting resources natural systems complex involve many factors  district s program may also provide active student participation onsite resource conservation management programs promotion service learning partnerships  superintendent designee may collaborate local educational agencies andor communitybased organizations enhance curriculum learning experiences provided students  superintendent designee shall ensure environmentbased learning experiences made available equitable basis environmental literacy curriculum reflects linguistic  ethnic  socioeconomic diversity california  appropriate  superintendent designee shall provide professional development teachers development effective implementation curriculum activities inside outside classroom promote environmental literacy  education code 87008707 environmental education 87208723 conservation education service 87608773 outdoor science  conservation  forestry 33541 science requirements 37222 john muir  recognition contributions 51210 areas study  grades 16 51220 areas study  grades 712 5179551797 school instructional gardens 60041 ecological systems protection policy adopted  august 17  2010 santee school district revised april 18  2023 santee  california
San Diego,San Ysidro Elementary,1.0,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030895&revid=m156wmc3rplusHLshx7szOLNA==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=ruE8yj8gaZHBkLjNHWmKZw==&PG=6&IRP=0&isPndg=false,San_Ysidro_BP6142.pdf,policy 61425  environmental education status  adopted original adopted date  07112019  last revised date  10212021  last reviewed date  10212021 governing board recognizes schools play crucial role educating students relationship humans natural world preparing skills  knowledge  principles needed solve environmental problems  board believes students understand ecological systems impact human action systems  including  limited  climate change  district s environmental education program shall promote environmental literacy shall prepare students stewards natural resources live environmentally sustainable lifestyle  district s local control accountability plan may include local goals priorities environmental literacy  district s environmental education program may taught across district curriculum science  historysocial science  english language arts  health   extent practicable  mathematics  instruction shall aligned stateadopted standards curriculum frameworks may include  limited  interactions interdependence human societies natural systems  people s dependence influence natural systems  ways natural systems change people benefit influence change  fact boundaries prevent matter flowing systems  fact decisions affecting resources natural systems complex involve many factors  district s program may also provide active student participation onsite resource conservation management programs promotion service learning partnerships  superintendent designee may collaborate local educational agencies andor communitybased organizations enhance curriculum learning experiences provided students  superintendent designee shall ensure environmentbased learning experiences made available equitable basis environmental literacy curriculum reflects linguistic  ethnic  socioeconomic diversity california  appropriate  superintendent designee shall provide professional development teachers development effective implementation curriculum activities inside outside classroom promote environmental literacy  board policy manual san ysidro school district
